Judul,Penulis,Abstrak
Sinkronisasi data dengan pemrosesan paralel menggunakan model pemrograman mapreduce,"M Retnowo - JIKO (Jurnal Informatika dan Komputer), 2017 - ejournal.akakom.ac.id","… pemrosesan data menunjukan bahwa semakin besar data semakun membutuhkan waktu 
yang lebih lama. Pemrosesan … diatasi dengan memproses data secara paralel. Penelitian ini …"
Pengenalan Wajah Individu berbasis 3D Biometrik,"H Gymnovriza, L Novamizanti… - JIKO (Jurnal Informatika …, 2022 - ejournal.akakom.ac.id","… komputasi yang berbeda. Pada partisi 3 iterasi 5 hanya mencapai akurasi sebesar 69,80% 
dan waktu komputasi … 93,54% serta waktu komputasi yang lebih lama yaitu 37,80 detik. …"
Identifikasi Biometrik Rugae Palatina Pada Individu Menggunakan Metode Binary Large Object (blob) Dan Metode Watershed Dengan Klasifikasi Levenberg …,"DA Putra, B Hidayat, Y Malinda - eProceedings …, 2018 - … .telkomuniversity.ac.id","… Sedangkan waktu komputasi pengaruh jumlah HL terhadap waktu komputasi sangatlah 
besar. Didapatkan hasil bahwa semakin besar jumlah HL maka dibutuhkan waktu komputasi …"
Analisis Pemetaan Biometrik Menggunakan Eeg Brainwave Dan Stimuli Berupa Gambar,AM Agusti - 2018 - repositori.telkomuniversity.ac.id,"… Dalam tugas akhir ini dilakukan análisis mengenai penerapan biometrik dengan … 
untuk proses komputasi selama 240,27 detik. Dengan kata lain penerapan sistem biometrik …"
Analisis Dan Implementasi Klasifikasi K-nearest Neighbor (k-nn) Pada Sistem Identifikasi Biometrik Telapak Kaki Manusia,"AN Fadhlillah, L Novamizanti… - eProceedings …, 2015 - … .telkomuniversity.ac.id","… Biometrik telapak kaki memenuhi persyaratan pemilihan … Salah satu kelebihan dari biometrik 
telapak kaki adalah unjuk kerja … Waktu komputasi rata-rata yang dibutuhkan untuk setiap …"
"Sains Data, Big Data, Dan Analisis Prediktif: Sebuah Landasan Untuk Kecerdasan Keamanan Siber","DRM Nainggolan - Jurnal Pertahanan dan Bela Negara, 2017 - jurnal.idu.ac.id","… Analisis prediktif memberikan wawasan analisis lebih dalam dan kemunculan machine 
learning membawa analisis data … Analisis prediktif dan machine learning menghasilkan laporan …"
Pengaruh Tahapan Preprocessing Terhadap Model Indobert Dan Indobertweet Untuk Mendeteksi Emosi Pada Komentar Akun Berita Instagram,"U Khairani, V Mutiawani, H Ahmadian - Jurnal Teknologi Informasi dan …, 2024 - jtiik.ub.ac.id","… model terlatih IndoBERT dan IndoBERTweet. Penelitian ini bertujuan untuk membandingkan 
model IndoBERT dan … dan mengeksplorasi dampak penggunaan tahapan preprocessing …"
Analisis Prediktif Pengaruh Kemampuan Dasar Matematika Terhadap Hasil Belajar Statistika Mahasiswa,"M Ihwal, WO Indrawati - Edu Society: Jurnal …, 2024 - jurnal.permapendis-sumut.org","… Analisis deskriptif meliputi penyajian distribusi data seperti nilai tengah, ratarata, … analisis 
inferensial meliputi uji persyaratan analisis dan pengujian hipotesis. Uji persyaratan analisis …"
"Analisis kemampuan prediktif laba kotor, laba operasi, laba bersih, arus kas operasi, perubahan hutang, perubahan piutang, perubahan persediaan dan perubahan …","D Nursya'adah - Prisma (Platform Riset Mahasiswa Akuntansi), 2020 - ojs.stiesa.ac.id","… Penelitian ini bertujuan untuk menganalisis kemampuan prediktif laba, arus kas operasi 
tahun … Teknik analisis data yang digunakan dalam penelitian ini yaitu regresi linear berganda, …"
Analisis Prediktif Dan Preprocessing Untuk Kualitas Buah Apel Pendekatan Machine Learning,"II Purnomo, GA Syafarina - Technologia: Jurnal Ilmiah, 2024 - ojs.uniska-bjm.ac.id","Peningkatan prediksi kualitas buah apel melalui pendekatan machine learning dan analisis 
prediktif. Dengan menggunakan dataset yang mencakup berbagai variabel-variabel …"
PERANCANGAN SISTEM PENGOLAHAN BIG DATA UNTUK ANALISIS PREDIKTIF DALAM BISNIS DAN INDUSTRI,"S Sukarsa, DA Sulaeman - Jurnal Review …, 2024 - journal.universitaspahlawan.ac.id","… yang efektif untuk mendukung analisis prediktif dalam konteks … berbagai teknologi, metode 
analisis, dan tantangan yang … , manajemen data, metodologi analisis, dan pertimbangan …"
Kebijakan berbasis data: analisis dan prediksi penyebaran Covid-19 di Jakarta dengan metode Autoregressive Integrated Moving Average (ARIMA),"H Wiguna, Y Nugraha, A Andika, JI Kanggrawan… - jurnal sistem cerdas, 2020 - apic.id","… analisis prediktif untuk mengetahui perkiraan jumlah kasus COVID-19 di masa depan. Analisis 
prediktif yang … Analisis dan visualisasi data dilakukan menggunakan program Python dan …"
Implementasi kriptografi klasik pada komunikasi berbasis teks,"MM Amin - Pseudocode, 2016 - ejournal.unib.ac.id","… keamanan data adalah teknik kriptografi. Dalam kriptografi, data yang dikirimkan melalui 
jaringan akan disamarkan sedemikian rupa dengan teknik enkripsi sehingga kalaupun data itu …"
Penerapan Teknik Kriptografi Pada Database Menggunakan Algoritma One Time Pad,"H Hasrul, LH Siregar - Jurnal Elektronik Sistem Informasi dan Komputer, 2016 - jesik.web.id","… steganografi dan kriptografi. Saat ini teknik kriptografi yang banyak digunakan karena teknik 
ini … Hasil penelitian ini menunjukkan bahwa teknik kriptografi menggunakan algoritma OTP …"
Aplikasi Pengamanan Data dengan Teknik Algoritma Kriptografi AES dan Fungsi Hash SHA-1 Berbasis Desktop,"R Prasetyo, A Suryana - Jurnal Sisfokom (Sistem Informasi …, 2016 - jurnal.atmaluhur.ac.id","… maka dibuatlah Aplikasi Pengamanan Data dengan teknik kriptografi. Teknik yang digunakan 
dalam tulisan ini menggunakan Algoritma kriptografi AES (Advanced Encryption Standard…"
Penerapan Kriptografi Caesar Chiper dalam Pengamanan Data,"M Hidayat, M Tahir, A Sukriyadi… - Jurnal Ilmiah …, 2023 - journal.admi.or.id","… Untuk dapat menggunakan teknik kriptografi, dibutuhkan sebuah metode salah satunya 
adalah metode Caesar Cipher [11]. Caesar Cipher merupakan salah satu algoritma tertua, dan …"
Efektivitas Penggunaan Teknologi AI Dalam Pembelajaran Bahasa Inggris,"D Abimanto, I Mahendro - Sinar Dunia: Jurnal Riset …, 2023 - journal.unimar-amni.ac.id","… Agen percakapan berbasis AI ini memberikan kesempatan kepada pembelajar … Pengenalan 
Suara dan Peningkatan Pengucapan Penggunaan sistem pengenalan suara berbasis AI …"
Model Klasifikasi Berbasis Multiclass Classification dengan Kombinasi Indobert Embedding dan Long Short-Term Memory untuk Tweet Berbahasa Indonesia,"TIZM Putra, S Suprapto… - Jurnal Ilmu Siber dan …, 2022 - penerbitgoodwood.com","… classification model from previous studies, by combining the IndoBERT pre-trained model … 
this research, combined with pre-trained IndoBERT namely Long Short-Term Memory (LTSM). …"
Pengenalan Jenis Kelamin Manusia Berbasis Suara Menggunakan MFCC dan GMM,"FD Adhinata, DP Rakhmadani… - Journal of Dinda …, 2021 - journal.ittelkom-pwt.ac.id","… terkadang suara laki-laki bisa menyerupai perempuan, begitu juga sebaliknya. Oleh karena 
itu, kami mengusulkan sistem deteksi suara manusia melalui Artificial Intelligence (AI) pada …"
Penerapan Artificial Intelligence (AI) Terhadap Seorang Penyandang Disabilitas Tunanetra,"M Siahaan, CH Jasa, K Anderson… - Journal of Information …, 2020 - journal.uib.ac.id","… Artificial Intelligence itu sendiri dapat meniru perilaku manusia yang dimana segala hal … 
kecerdasan buatan pengenalan suara (Speech Recognition). Dengan adanya sistem ini dapat …"
Pemanfaatan artificial intelligence pada pembelajaran dan asesmen di era digitalisasi,"AJE Oktavianus, L Naibaho… - Jurnal Kridatama Sains …, 2023 - jurnal.umnu.ac.id","… (Vladan Devedžić nd) AI memungkinkan komputer dan sistem lainnya untuk melakukan 
tugas-tugas yang membutuhkan kecerdasan manusia, seperti pengenalan suara, analisis data …"
PENGEMBANGAN PROTOTIPE NAVIGASI AUGMENTED REALITY DENGAN FITUR PENGENALAN SUARA MENGGUNAKAN GDLC STUDI KASUS: DI …,"K Khadijah, N Choiriyati… - Jurnal Sistem …, 2025 - ejournal.lppm-unbaja.ac.id","… dengan mengumpulkan asset, mendesain sistem aplikasi dan membangun prototype yang 
… AI Navigasi berbasis marker dan markerless dan penambahan fitur pengenalan suara …"
Analisis Pengaruh Chat-bot dengan Fitur Pengenalan Suara pada Situs Web Perjalanan di Kota Batam,"Y Christian, T Wibowo, A Yanto - JURNAL FASILKOM, 2023 - ejurnal.umri.ac.id","… semua chat-bot memiliki fitur pengenalan suara yang dapat … AI), dan robotika sedang 
mengubah cara industri pariwisata saat ini beroperasi [4]. Penelitian ini berfokus kepada Adopsi AI …"
Sistem Monitoring Gerakan Sit-up berbasis Data Sensor Accelerometer dan Gyroscope menggunakan Algoritma K-Nearest Neighbor pada NodeMCU ESP8266,"RA Pratama, D Syauqy, AS Budi - Jurnal Pengembangan Teknologi …, 2023 - j-ptiik.ub.ac.id","… accelerometer dan gyroscope dari sensor. Terakhir, program … telah diperoleh dari berbagai 
pengolahan data pada tahap … suatu sensor, menyimpan data, memaparkan visualisasi data…"
Pengembangan Auto-AI Model Generatif Analisis Kompleksitas Waktu Algoritma Untuk Data Multi-Sensor IoT Pada Node-RED Menggunakan Extreme Learning …,"I Cholissodin, D Syauqy, DA Firmanda, I Aji… - … Informasi dan Ilmu …, 2022 - jtiik.ub.ac.id","… model generatif berbasis algoritma Extreme Learning … model persamaan kompleksitas 
waktu algoritma secara general baik … rekomendasi algoritma untuk pengolahan data multi-sensor …"
Analisis Kualitas Udara Menggunakan Algoritma K-Means,"K Auliasari, M Kertaningtyas - Jurnal Informatika …, 2021 - e-journal.stmiklombok.ac.id","… sistem sensor, pengujian sistem sensor pada laboratorium, pemasangan sistem sensor, 
proses monitoring data dan pengolahan data. Pada detail proses pengolahan data dilakukan …"
Perancangan Line Maze Solving Robot Dengan Algoritma Short Path Finder,A Maarif - 2014 - dspace.uii.ac.id,"… Sensor yang digunakan robot adalah sensor garis, yang berfungsi mendeteksi jalur yang … 
Sensor garis merupakan masukan untuk pengolah data. Pengolah data adalah Mikrokontroler …"
Pengembangan Algoritma Pengenalan Bentuk dan Arah Objek pada Sistem Omnidirectional Vision Sensor,"B Arthayaa, A Sadiyokob, C Wiejaya - Jurnal Teknik Elektro, 2007 - jurnalelektro.petra.ac.id","… Langkah ini bertujuan untuk menghilangkan seluruh noise yang dapat mempengaruhi 
output akhir yang akan dihasilkan oleh algoritma pengolahan data ini. Tahap ini dilakukan …"
Implementasi model indobert untuk klasifikasi jenis tindak pidana korupsi berbasis web application,N Hafidhigbal - 2024 - repository.uinjkt.ac.id,"… This research utilizes the IndoBERT model in a web … IndoBERT model was based on the 
superiority of this model … This research successfully implemented IndoBERT for the classification …"
Perancangan Sistem Monitoring Dan Otomasi Pada Hidroponik Menggunakan Algoritma Rule Base Berbasis Iot,"AN Fachdillah, A Prasetyo… - JURNAL …, 2022 - ejournal.kahuripan.ac.id","… sistem yaitu; Arduino UNO sebagai pengolah data sensor dan NodeMCU ESP8266 sebagai 
… data sensor ke database Mysql. Adapun sensor yang digunakan yaitu; sensor TDS, sensor …"
Pengolahan data sensor IOT dengan Apache Spark menggunakan metode Batch Processing,"AA Nuzuli, MD Khairy, AN Defitri… - Journal of Network …, 2023 - jurnal.netplg.com","… Kedua, penelitian ini bertujuan untuk mengoptimalkan pengolahan data sensor … algoritma 
tergantung pada fokusnya. Beberapa algoritma yang mungkin terlibat dalam pengolahan data …"
Analisa Luasan Terumbu Karang Berdasarkan Pengolahan Data Citra Satelit Lansat 8 menggunakan Algoritma Lyzenga,"LM Azka - Journal of Telecommunication Network (Jurnal …, 2019 - jartel.polinema.ac.id","… atau pengumpulan data penginderaaan jauh (sensor) yang … dan pengolahan data geospasial 
habitat dasar pengolahan … kemudian untuk data citra satelit pengolahan terumbu karang …"
Pemodelan Data Biosensor Diabetes Tipe 1 dengan Algoritma Markov Chain Monte Carlo,E Apriyani - repository.ipb.ac.id,"… telah dilakukan sebagai pengolahan data pada penelitian sebelumnya. … data diabetes 
mellitus tipe 1 (DMT1), karena model BSTS jarang digunakan untuk menganalisis data sensor …"
Analisis penyebaran informasi pada sosial media,"Y Rohmiyati - Anuva: Jurnal Kajian Budaya, Perpustakaan …, 2018 - ejournal2.undip.ac.id","… Dari latar belakang yang telah diuraikan, maka rumusan masalah dalam penelitian ini 
adalah Bagaimana penyebaran informasi dalam sosial media dapat meningkatkan radikalisme …"
Analisis kecenderungan informasi terkait COVID-10 berdasarkan big data sosial media dengan menggunakan metode data mining,"EE Pratama, H Sastypratiwi - Jurnal Informatika Polinema, 2021 - jurnal.polinema.ac.id","… Covid19 berdasarkan big data sosial media dengan metode data mining. Analisa 
kecenderungan informasi yang menjadi fokus dari penelitian ini adalah analisis sentimen terhadap …"
Analisis data twitter: Ekstraksi dan analisis data g eospasial,"ES Negara, R Andryani, PH Saksono - INKOM Journal of Informatics …, 2016 - neliti.com","… SMA bertujuan untuk melakukan proses analisis dan sintesis data media sosial sehingga 
menghasilkan informasi yang dapat dipergunakan oleh pihak-pihak yang memerlukan. …"
Analisis data sosial media twitter menggunakan Hadoop dan spark,"IR Prabaswara, R Saputra - It Journal Research and Development, 2020 - journal.uir.ac.id","… yang banyak, dan aliran data yang sangat cepat. Contoh … data antara lain data dari media 
sosial dan query pencarian Google. Data tersebut mampu melacak aktivitas penyakit dan data …"
Pengaruh sosial media influencer dan trustworthiness terhadap keputusan pembelian kosmetik Make Over (di Royal Plaza),"RR Nisa - Jurnal Pendidikan Tata Niaga (JPTN), 2019 - ejournal.unesa.ac.id","… Untuk melakukan analisis data pada penelitian ini menggunakan analisis data dengan 
SPSS versi 16.0. Data yang digunakan dengan angket skala Likert yang menggunakan kriteria …"
Pengembangan Sistem Monitoring Lingkungan Biofisik Padi Sawah Dengan Berbagai Sistem Irigasi,B Sibarani - 2015 - repository.ipb.ac.id,"Tujuan penelitian ini yaitu memantau kondisi lingkungan biofisik lahan padi sawah, 
menganalisis kebutuhan air irigasi, dan keseimbangan air di lahan berdasarkan data lingkungan …"
Analisis sentimen pengguna X Indonesia terkait kendaraan listrik menggunakan IndoBERT,"R Merdiansah, S Siska… - Jurnal Ilmu Komputer …, 2024 - ejournal.sisfokomtek.org","… Dengan demikian, kesimpulan dari penelitian ini adalah bahwa penggunaan data 
IndoNLU dalam melatih model IndoBERT dapat meningkatkan kinerja model dalam analisis …"
Pengembangan Sistem Monitoring Pencemaran Udara Berbasis Protokol ZIGBEE dengan Sensor CO,"R Satra, A Rachman - ILKOM Jurnal Ilmiah, 2016 - 103.133.36.110","… pada lingkungan masyarakat. Penelitian ini telah mengembangkan sistem monitoring tingkat 
… Hasil penelitian ini adalah prototype sistem monitoring tingkat pencemaran udara gas …"
Implementasi Sistem Monitoring Lingkungan Pada Budidaya Tanaman Hidroponik Berbasis IoT,"A Pratama, S Styawati… - … Pengembangan IT, 2024 - ejournal.poltekharber.ac.id","… tanaman hidroponik, serta sistem pengelolaan data dan informasi yang … sistem monitoring 
lingkungan yang terhubung ke internet untuk memantau dan mengontrol kondisi lingkungan …"
Pengembangan Sistem Monitoring Lingkungan di dalam Rumah Tanaman dengan Pendinginan Evaporatif,TA Prasetyo - repository.ipb.ac.id,"… pengendalian lingkungan pertumbuhan tanaman. Tujuan penelitian ini untuk merancang 
sistem monitoring, mengimplementasikan perangkat lunak dan keras monitoring pada rumah …"
"Sistem Monitoring Hidroponik Berbasis IoT dengan Sensor Suhu, pH, dan Ketinggian Air Menggunakan ESP8266","MCA Prabowo, AA Janitra… - Jurnal …, 2023 - ejournal.kahuripan.ac.id","… lingkungan pada budidaya hidroponik, pengembangan … dapat digunakan dalam sistem 
monitoring hidroponik adalah modul … ini, dilakukan pengembangan sistem monitoring hidroponik …"
Sistem monitoring suhu dan kelembaban berbasis Internet of Things (IoT) pada ruang data center,"R Kusumah, HI Islam, S Sobur - Journal of Applied …, 2023 - jurnal.polibatam.ac.id","… digunakan dalam pengembangan sistem pemantauan suhu … Penggunaan teknologi IoT 
dalam monitoring lingkungan ruang … Sebagai tambahan, pengembangan aplikasi monitoring …"
Peran Kecerdasan Buatan Dalam Pengembangan Sistem Otomatisasi Proses Bisnis,"R Rosidin, R Novianti… - Jurnal Review …, 2024 - journal.universitaspahlawan.ac.id","… buatan (AI) dalam pengembangan sistem otomatisasi proses bisnis … Logistik dan Transportasi: 
AI digunakan untuk optimasi rute … Dengan menggunakan AI, perusahaan logistik dapat …"
EVALUASI EFEKTIVITAS SISTEM DETEKSI PENIPUAN BERBASIS AI MENGGUNAKAN METODE REGRESI LOGISTIK UNTUK MENINGKATKAN KEAMANAN …,"MR Akbar, KMS Hidayatullah, T Sutabri - J-ENSITEC, 2024 - ejournal.unma.ac.id","… Studi ini diharapkan dapat memberikan kontribusi signifikan terhadap pengembangan sistem 
… sistem keamanan di industri fintech lainnya dalam menerapkan solusi berbasis AI untuk …"
Kecerdasan Buatan Dalam Pengembangan Sistem Komputer yang Biasanya Memerlukan Kecerdasan Manusia,"R Mantara - Jurnal Informatika Multi, 2024 - jurnal.publikasitecno.id","… , keamanan nasional, dan industri, seperti proses produksi dan logistik. Di bidang kesehatan, 
… bertujuan untuk mengulas peran Artificial Intelligence (AI) dalam pengembangan sistem …"
Penerapan Teknologi Kecerdasan Buatan Atau AI Guna Mendukung Operasional Pelabuhan,"JT Anandita, A Afriqah - Jurnal Sains Masyarakat, 2024 - jurnal.transdi.or.id","… pengembangan teknologi kecerdasan buatan (AI) untuk mengintegrasikan lebih banyak sistem 
… Dengan adanya kehadiran dari kecerdasan buatan (AI) dalam sektor logistik ialah salah …"
Penggunaan Artificial Intelligence (AI) dalam Membangun Sistem Pangan Berkelanjutan di Indonesia,"RFN Susilo - Jurnal Imagine, 2023 - jurnal.idbbali.ac.id","… bagaimana Artificial Intelligence (AI) dapat berkontribusi pada pengembangan sistem … 
Distributor mendapat manfaat dari logistik yang didorong oleh AI yang mengoptimalkan rute…"
Deteksi Aspek Review E-Commerce Menggunakan IndoBERT Embedding dan CNN,"S Imron, EI Setiawan, J Santoso - INSYST: Journal of Intelligent …, 2023 - jurnal.istts.ac.id","… Untuk itu merubah data menjadi tensor pada penelitian ini menggunakan model 
indoBERT-base-p1 yang didapat dari library huggingface transformer [21] [22]. Untuk contoh BERT …"
Rancangan Sistem Pengiriman Otomatis Tanpa Awak untuk Pengoptimalan Pengiriman dengan Pengambilan Keputusan Rute Berbasis AI,"N Andriansyah, AR Dewi - Jurnal Sains Masyarakat, 2024 - jurnal.transdi.or.id","… Dengan adopsi sistem teknologi drone, … logistik mereka secara keseluruhan. Keberhasilan 
penerapan teknologi ini juga dapat menjadi landasan untuk pengembangan sistem …"
Pengurangan Emisi Karbon pada Industri Logistik dengan Penggunaan Teknologi Artificial Intelligence,"N Isnaini, Z Rozaki, R Wulandari… - Seminar Nasional …, 2025 - prosiding.umy.ac.id",
Model Sistem Logistik Bencana Berbasis SCM Berdasarkan Kasus Erupsi Gunung Merapi 2010,AA Patriatama - 2012 - e-journal.uajy.ac.id,"… Aktivitas logistik dalam penanggulangan bencana … pengembangan sistem logistik bencana 
(DRO) masih sangat minim dan tertinggal apabila dibandingkan dengan pengembangan …"
[PDF][PDF] Sistem Rekomendasi Pada E-Commerce Menggunakan K-Nearest Neighbor,"CSD Prasetya - Jurnal Teknologi Informasi dan Ilmu Komputer (JTIIK) p …, 2017 - core.ac.uk","… dasar rekomendasi. Dengan menggunakan basis data graf, maka model sistem rekomendasi 
… digunakan untuk menentukan top-n rekomendasi produk untuk setiap pembeli. Hasil dari …"
Penerapan algoritma genetika pada sistem rekomendasi wisata kuliner,"AW Widodo, WF Mahmudy - Jurnal Ilmiah KURSOR, 2010 - journal.trunojoyo.ac.id","… Dengan menggunakan parameter yang sudah ditentukan, metode crossover dan mutasi 
yang sesuai, maka dihasilkan sistem rekomendasi kunjungan wisata kuliner yang siap pakai. …"
Sistem Rekomendasi Untuk Toko Online Kecil Dan Menengah,"Y Suharya, Y Herdiana, NI Putri, Z Munawar - TEMATIK, 2021 - jurnal.plb.ac.id","… Sistem rekomendasi telah menjadi bagian yang tidak dapat dipisahkan dari hampir semua 
sistem … Sebagian besar sistem pemberi rekomendasi menggunakan metode penyaringan …"
[PDF][PDF] Sistem Rekomendasi Laptop Menggunakan Collaborative Filtering Dan Content-Based Filtering,"AE Wijaya, D Alfian - Jurnal Computech & Bisnis, 2018 - academia.edu","… basis dalam pemberian rekomendasi. … Sistem rekomendasi ini menggabungkan antara 
metode collaborative filtering dan content based filtering dengan teknik mixed hybrid, sistem ini …"
Sistem Rekomendasi Pemilihan Smartphone Snapdragon 636 Menggunakan Metode Simple Multi Attribute Rating Technique (Smart),"N Shodik, N Neneng, I Ahmad - Jurnal Nasional …, 2018 - ejournal.undiksha.ac.id","… dirancang sebuah sistem rekomendasi. Sistem rekomendasi merupakan model aplikasi 
dari hasil obsevarsi terhadap keadaan pengguna dan memelurkan model rekomendasi yang …"
Sistem Rekomendasi Pemilihan Laptop Dengan Metode Waspas,"KA Chandra, S Hansun - Jurnal Ecotipe (Electronic, Control …, 2019 - ecotipe.ubb.ac.id","… Oleh karena itu, sistem rekomendasi yang dibangun pada penelitian ini dilakukan 
dengan menggunakan metode WASPAS dengan basis Web. Data yang digunakan dalam …"
Sistem Rekomendasi Content Based Filtering Menggunakan Algoritma Apriori,"T Badriyah, R Fernando, I Syarif - … Nasional Sistem Informasi …, 2018 - jurnal.atmaluhur.ac.id","… lain dengan penggunaan Sistem Rekomendasi. Sistem rekomendasi dalam penelitian ini 
… Dengan adanya fitur sistem rekomendasi di dalam e-commerce diharapkan agar pembeli …"
Fine-Tuning Model Indobert (Indonesian Bidirectional Encoder Representations from Transformers) untuk Analisis Sentimen Berbasis Aspek pada Aplikasi M-Paspor,"FF Az-Zahra, A Pambudi - Joutica, 2024 - jurnalteknik.unisla.ac.id","… model LDA dan IndoBERT, yang telah dilakasanakan berdasarkan sekenario didapatkan 
Kesimpulan sebagi berikut: 1. Rancangan arsitektur model IndoBERT … , penggunaan optimizer …"
Pembuatan Sistem Rekomendasi Menggunakan Decision Tree dan Clustering,"J Fadlil, WF Mahmudy - Jurnal Ilmiah Kursor, 2007 - journal.trunojoyo.ac.id","… Sistem rekomendasi adalah suatu sistem yang digunakan untuk melakukan prediksi 
terhadap sesuatu objek. Sistem … dari personalisasi web yang digunakan dalam sistem e-commerce. …"
Implementasi Metode Collaborative Filtering Untuk Sistem Rekomendasi Penjualan Pada Toko Mebel,"H Februariyanti, AD Laksono, JS Wibowo… - Jurnal Khatulistiwa …, 2021 - ejournal.bsi.ac.id","… pada suatu item tertentu yang dapat digunakan untuk membantu pengguna sistem … sistem 
rekomendasi menggunakan metode collaborative filtering pada e-commerce untuk sistem …"
Pemanfaatan Data Geospasial dalam Mewujudkan Sistem Informasi Pertanahan Multiguna Bagi Multipihak,"I Meidodga, A Syahrin, RT Putra… - Widya …, 2023 - jurnalwidyabhumi.stpn.ac.id","… Informasi Geospasial menyatakan bahwa informasi geospasial merupakan data geospasial 
yang … Pemanfaatan basis data spasial digital dapat mempermudah pengolahan data desa, …"
PENGELOLAAN WEB MAP SERVICES DATA GEOSPASIAL BATAS ADMINISTRASI DESA INDIKATIF KABUPATEN SINTANG,"F Asrin - JSR: Jaringan Sistem Informasi Robotik, 2023 - ojsamik.amikmitragama.ac.id","… ini, pengambilan data Geospasial yang spesifik atau khusus akan lebih mudah karena 
tidak perlu melakukan repetisi pengolahan data setiap ingin mengakses data geospasial desa …"
Modul Pelatihan Pengolahan Data GeoSpasial Menggunakan Quantum GIS,A Ismail - 2017 - osf.io,"… mendukung pengumpulan, pengelolaan data dan informasi geospasial, sehingga sasaran-… 
Pada bab ini akan dibahas pengolahan data hasil pemetaan yang tersimpan dalam GPS …"
Pemanfaatan Informasi Geospasial Melalui Interpretasi Citra Digital Penginderaan Jauh untuk Monitoring Perubahan Penggunaan Lahan,"MR Pahleviannur - JPIG (Jurnal Pendidikan Dan Ilmu …, 2019 - ejournal.unikama.ac.id","… Pengolahan data dalam penelitian ini dimulai dari kegiatan interpretasi citra digital dengan 
menggunakan delapan unsur interpretasi citra yang terdiri dari rona (warna), bentuk, ukuran…"
PEMBUATAN WEB MAP SERVICE DATA GEOSPASIAL BATAS ADMINISTRASI DESA INDIKATIF KABUPATEN SINTANG,"F Asrin - IJIS-Indonesian Journal On Information System, 2023 - ijiswiratama.org","… untuk permasalahan terkait pengolahan data geospasial batas administrasi desa di Kabupaten 
Sintang. Hasil yang diharapkan adalah kualitas data geospasial batas administrasi desa …"
Revitalisasi Pengelolaan Data Spasial dalam mewujudkan Penyelenggaraan Informasi Geospasial Berkualitas dan Satu Data Indonesia Provinsi Lampung serta …,"B Pahlupi, L Afriani, D Despa - Jurnal Profesi Insinyur Universitas …, 2024 - jpi.eng.unila.ac.id","… Pengolahan data geospasial Pengolahan DG merupakan … dan pengamanan data geospasial 
dan informasi geospasial … Penyebarluasan data geospasial dan informasi geospasial …"
STRATEGI PENGELOLAAN DATA DAN INFORMASI GEOSPASIAL KABUPATEN BARITO KUALA,"KP Setiawan, MY Ridhani - JURNAL SOCIOPOLITICO, 2025 - fisipolupgriplk.ac.id","… merupakan langkah yang sangat krusial dalam memastikan pengelolaan dan pengolahan 
data geospasial dapat dilakukan secara optimal. Data geospasial yang diperoleh dan …"
Analisis data artikel sistem pakar menggunakan metode systematic review,"H Sastypratiwi, RD Nyoto - JEPIN (Jurnal Edukasi dan Penelitian …, 2020 - jurnal.untan.ac.id",
Penerapan Model Klasifikasi K-Nearest Neighbor Dalam Pencarian Kesesuaian Pekerjaan,"M Ula, R Zulhusna, RP Fhonna… - Metik …, 2022 - journal.universitasmulia.ac.id","… Testing perhitungan model KNN dalam pengisian nilai responden untuk mengisi soal 
koesioner, data diri dan pekerjaan. Terdapat 6 pekerjaan yang menjadi kategori pemilihan dalam …"
Evaluasi dan Implementasi Indobert Question Answering (QA) pada Domain Spesifik Menggunakan Mean Reciprocal Rank,"TI Ramadhan, A Supriatman, TR Kurniawan - Jurnal Algoritma, 2024 - sttgarut.ac.id","… model QA bahasa Indonesia bernama IndoBERT-QA. Penelitian ini bertujuan untuk 
mengevaluasi kemampuan IndoBERT-QA … Hasil evaluasi menunjukkan bahwa model …"
Aplikasi Kesehatan Digital Sebagai Konstruksi Sosial Teknologi Media Baru,"YNM Marpaung, I Irwansyah - Jurnal Komunikasi dan Kajian …, 2021 - jurnal.untidar.ac.id","… Pengembangan berbagai aplikasi merebak seiring diproduksinya ponsel pintar dengan 
operating system (OS) yang semakin mendekatkan diri pada kehidupan manusia yang …"
Edukasi Masyarakat Tentang Pemanfaatan Aplikasi Kesehatan Online Melalui Partisipasi Pengembangan Sistem Informasi,"S Kusumadewi, R Kurniawan… - JPPM (Jurnal …, 2021 - jurnalnasional.ump.ac.id","… Layanan kesehatan digital saat ini menjadi kebutuhan yang sangat penting. … aplikasi 
digital merupakan dua hal yang menyebabkan menjamurnya aplikasi layanan kesehatan digital …"
Pengembangan Layanan Aplikasi E-Konsul,"R Ayuninghemi, A Deharja - Prosiding, 2017 - publikasi.polije.ac.id","… , jasa konsultasi kesehatan pun bermunculan. Ekosistem kesehatan digital sudah menjadi 
kebutuhan, … Saat ini masyarakat sudah terbiasa mencari informasi kesehatan di internet, tapi …"
Aplikasi Kesehatan Ibu Hamil Berbasis Android,"A Pambudi, A Srirahayu - … Rekam Medis dan Informatika Kesehatan, 2020 - ojs.udb.ac.id","… , mendukung pengembangan ide dan inovasi aplikasi baru guna … aplikasi ini dapat 
dijadikan layanan Kesehatan digital yang memudahkan akses informasi dan layanan Kesehatan …"
