Judul,Penulis,Abstrak
[PDF][PDF] Persepsi mahasiswa program studi Informatika Universitas Al Azhar Indonesia terhadap implementasi merdeka belajar kurikulum merdeka,"D Hermawan, A Supriyanto, DA Hakim… - … Al Azhar Indonesia …, 2022 - academia.edu","… Hasil survei menggambarkan persepsi mahasiswa Program Studi Informatika, Fakultas 
Sains dan Teknologi, Universitas Al Azhar Indonesia terhadap program MBKM. Sebagian besar …"
Analisis Sistem Pendukung Keputusan Dengan Model Klasifikasi Berbasis Machine Learning Dalam Penentuan Penerima Program Indonesia Pintar,"A Nata, S Suparmadi - Journal of Science and Social …, 2022 - jurnal.goretanpena.com","… penerima bantuan Program Indonesia Pintar (PIP) di SMP Tamansiswa Sukadamai. 
Peneliti akan membandingkan model klasifikasi berbasis machine learning seperti metode k-…"
[PDF][PDF] Persepsi mahasiswa terhadap kualitas layanan Pendidikan Akademi Manajemen Informatika dan Komputer Indonesia (AMIKI) Banda Aceh,"K Amri - Jurnal Ekonomi Manajemen dan Bisnis, 2013 - researchgate.net","Penelitian ini bertujuan untuk mengetahui persepsi mahasiswa terhadap kualitas layanan 
pendidikan Akademi Manajemen Informatika dan Komputer Indonesia (AMIKI) Banda Aceh, …"
Analisis kepuasan mahasiswa terhadap kualitas pelayanan akademik di Sekolah Tinggi Manajemen Informatika & Komputer Indonesia,"LPRA Ratnaningrum - … of Business and …, 2023 - bussman.gapenas-publisher.org","… STIKI Indonesia sebagai salah satu institusi pendidikan yang memiliki komitmen untuk … 
Analisis ini untuk menentukan apakah STIKI Indonesia telah mampu memenuhi ketentuan-…"
Analisis Strategi Komunikasi Program Indonesia Makin Cakap Digital Kementerian Komunikasi dan Informatika dalam Meningkatkan Literasi Digital,"MAA Pangestu, M Christin - JIIP-Jurnal Ilmiah Ilmu …, 2022 - jiip.stkipyapisdompu.ac.id","… dan Informatika menargetkan 50 juta masyarakat Indonesia mampu menguasai kemampuan 
literasi digital pada tahun 2024, dengan harapan agar Indonesia … dan Informatika dalam …"
Penerapan Augmented Reality Sebagai Media Pembelajaran Hewan Langka Di Lindungi Di Indonesia,"MR Zuliansyah - Jurnal Informatika dan Rekayasa Perangkat …, 2021 - jim.teknokrat.ac.id","… di Indonesia. … di indonesia sebagai media pembelajaran inovatif yang diharapkan dapat 
membantu siswa dalam mengenal dan memahami hewan langka yang dilindungi di Indonesia …"
[PDF][PDF] Aplikasi Pengolahan Data Alumni Diploma Tiga Manajemen Informatika Universitas Methodist Indonesia Medan,"SAP Sibarani, J Napitupulu… - … Manajemen Informatika …, 2017 - ejurnal.methodist.ac.id","… Setiap tahunnya Universitas Methodist Indonesia menamatkan ratusan mahasiswa dari … 
Studi D-III Manajemen Informatika Fakultas Ekonomi Universitas Methodist Indonesia. Setelah …"
Perancangan Media Informasi Program Studi Teknik Informatika Dan Sistem Komputer Pada STMIK STIKOM Indonesia Berbasis Animasi 2D,"INAS Putra, IPA Saputra - Jurnal Bahasa Rupa, 2017 - jurnal.instiki.ac.id","… STMIK STIKOM Indonesia merupakan sebuah kampus yang memiliki dua program studi 
yaitu Teknik Informatika dan Sistem Komputer. Teknik Informatika merupakan program studi …"
IMPLEMENTASI WEB SCRAPING PADA PORTAL BERITA ONLINE,"YA Hafiz, E Sudarmilah - Inisiasi, 2023 - jurnal.wonogirikab.go.id","… The web scraping process is carried out using the Visual Studio Code application with the 
Python programming language and the beautifulsoup library. This web scraping method is …"
WEB SCRAPING SENYAWA HERBAL DI INDONESIA MENGGUNAKAN SELENIUM PYTHON,"NFR Afrianti, A Badawi… - JOURNAL OF SCIENCE …, 2024 - jurnal.goretanpena.com","… Kemudian web page yang sudah didapat akan di-parsing menggunakan library BeautifulSoup. 
Data senyawa herbal yang disimpan dalam bentuk tabel pada situs penyedia data. …"
Pengembangan Sistem Otomatisasi dengan Python: Meningkatkan Efisiensi Operasional,"MK Lubis - Circle Archive, 2024 - circle-archive.com","… pustaka seperti Paramiko dan Ansible. Artikel ini membahas berbagai contoh penerapan 
Python … Web scraping dengan pustaka seperti BeautifulSoup dan Scrapy memungkinkan …"
Analisis Sentimen Terhadap Pariwisata di Kabupaten Grobogan Berbasis Orange Menggunakan Naive Bayes,"MA Assiva - Innovative: Journal Of Social Science Research, 2024 - j-innovative.org","… Proses pengumpulan data dilakukan melalui teknik web scraping menggunakan Python 
dengan pustaka BeautifulSoup dan Selenium. Ulasan yang terkumpul terdiri dari teks ulasan, …"
Penerapan Pembelajaran Mesin (Machine Learning) dan Pembelajaran Dalam (Deep Learning) Berkinerja Tinggi untuk Mendukung Sektor Pertanian di Indonesia,HF Pardede - 2023 - penerbit.brin.go.id,"… satu sektor strategis di Indonesia dan penerapan teknologi … kurangnya data dan kondisi 
geografis Indonesia. Pada naskah orasi … Pertama, beberapa dataset produk pertanian indonesia …"
Penerapan Metode SVM dan Random Forest untuk Mendeteksi Berita Hoaks pada PT. Global Arrow,"RP Fernandes, RT Shita - Jurnal Ticom …, 2024 - jurnal-ticom.jakarta.aptikom.org","… Library beautifulsoup baik digunakan untuk melakukan … sebuah perpustakaan (library) dalam 
Bahasa pemrograman python … perpustakaan (library) dalam bahasa pemrograman python …"
Peringkas Teks Otomatis Berita Online Komisi Pemilihan Umum Menggunakan Algoritma K-Means Clustering,"EMW Runturamby, VP Rantung, K Santa - Prosiding SISFOTEK, 2024 - seminar.iaii.or.id","… menggunakan pustaka BeautifulSoup untuk … pustaka pemrosesan bahasa alami (Natural 
Language Processing, NLP) untuk mengenali batas kalimat; Dalam bahasa Python, pustaka …"
PENGARUH ULASAN DAN RATING TERHADAP PERINGKAT PENJUAL DI SHOPEE,"R Winarni, YA Reza, MA Maulana… - Jurnal …, 2024 - e-journal.naureendigition.com","… Menggunakan web scraping: Memanfaatkan bahasa pemrograman Python dan pustaka 
seperti BeautifulSoup dan Scrapy untuk mengotomatisasi pengumpulan data. Data yang …"
Analisis sentimen masyarakat media sosial twitter terhadap kinerja penjabat gubernur Dki Jakarta menggunakan model indobert,LS Pradana - 2024 - repository.uinjkt.ac.id,"… Model yang dilatih dengan algoritma IndoBERT pada … and sentiment analysis using the 
IndoBERT algorithm.Based on the … The model trained with the IndoBERT algorithm in this study …"
Pengaruh Tahapan Preprocessing Terhadap Model Indobert Dan Indobertweet Untuk Mendeteksi Emosi Pada Komentar Akun Berita Instagram,"U Khairani, V Mutiawani, H Ahmadian - Jurnal Teknologi Informasi dan …, 2024 - jtiik.ub.ac.id","… model terlatih IndoBERT dan IndoBERTweet. Penelitian ini bertujuan untuk membandingkan 
model IndoBERT dan … dan mengeksplorasi dampak penggunaan tahapan preprocessing …"
Model Klasifikasi Berbasis Multiclass Classification dengan Kombinasi Indobert Embedding dan Long Short-Term Memory untuk Tweet Berbahasa Indonesia,"TIZM Putra, S Suprapto… - Jurnal Ilmu Siber dan …, 2022 - penerbitgoodwood.com","… classification model from previous studies, by combining the IndoBERT pre-trained model … 
this research, combined with pre-trained IndoBERT namely Long Short-Term Memory (LTSM). …"
Implementasi model indobert untuk klasifikasi jenis tindak pidana korupsi berbasis web application,N Hafidhigbal - 2024 - repository.uinjkt.ac.id,"… This research utilizes the IndoBERT model in a web … IndoBERT model was based on the 
superiority of this model … This research successfully implemented IndoBERT for the classification …"
Analisis sentimen pengguna X Indonesia terkait kendaraan listrik menggunakan IndoBERT,"R Merdiansah, S Siska… - Jurnal Ilmu Komputer …, 2024 - ejournal.sisfokomtek.org","… Dengan demikian, kesimpulan dari penelitian ini adalah bahwa penggunaan data 
IndoNLU dalam melatih model IndoBERT dapat meningkatkan kinerja model dalam analisis …"
Deteksi Aspek Review E-Commerce Menggunakan IndoBERT Embedding dan CNN,"S Imron, EI Setiawan, J Santoso - INSYST: Journal of Intelligent …, 2023 - jurnal.istts.ac.id","… Untuk itu merubah data menjadi tensor pada penelitian ini menggunakan model 
indoBERT-base-p1 yang didapat dari library huggingface transformer [21] [22]. Untuk contoh BERT …"
Fine-Tuning Model Indobert (Indonesian Bidirectional Encoder Representations from Transformers) untuk Analisis Sentimen Berbasis Aspek pada Aplikasi M-Paspor,"FF Az-Zahra, A Pambudi - Joutica, 2024 - jurnalteknik.unisla.ac.id","… model LDA dan IndoBERT, yang telah dilakasanakan berdasarkan sekenario didapatkan 
Kesimpulan sebagi berikut: 1. Rancangan arsitektur model IndoBERT … , penggunaan optimizer …"
Penerapan Model Klasifikasi K-Nearest Neighbor Dalam Pencarian Kesesuaian Pekerjaan,"M Ula, R Zulhusna, RP Fhonna… - Metik …, 2022 - journal.universitasmulia.ac.id","… Testing perhitungan model KNN dalam pengisian nilai responden untuk mengisi soal 
koesioner, data diri dan pekerjaan. Terdapat 6 pekerjaan yang menjadi kategori pemilihan dalam …"
Evaluasi dan Implementasi Indobert Question Answering (QA) pada Domain Spesifik Menggunakan Mean Reciprocal Rank,"TI Ramadhan, A Supriatman, TR Kurniawan - Jurnal Algoritma, 2024 - sttgarut.ac.id","… model QA bahasa Indonesia bernama IndoBERT-QA. Penelitian ini bertujuan untuk 
mengevaluasi kemampuan IndoBERT-QA … Hasil evaluasi menunjukkan bahwa model …"
Model Indo-BERT untuk Identifikasi Sentimen Kekerasan Verbal di Twitter,"N Nurjoko, A Rahardi - TEKNIKA, 2024 - jurnal.polsri.ac.id","… di Twitter dengan menggunakan model Indo-BERT. Kinerja model Indo-BERT akan diukur 
… wawasan baru mengenai penggunaan model Indo-BERT untuk analisis sentimen terhadap …"
Analisis Sentimen Ulasan Pengguna E-commerce di Google Play Store Menggunakan Metode IndoBERT,KC Pradhisa - 2024 - dspace.uii.ac.id,"… -commerce serta mengatahui seberapa akurat IndoBERT dalam pengklasifikasian sentimen. 
… Shopee dan Bukalapak, menggunakan model IndoBERT berbasis NLP (Natural Language …"
Meningkatkan Rekomendasi Menggunakan Algoritma Perbedaan Topik,"Z Munawar, NI Putri, DZ Musadad - J-SIKA| Jurnal Sistem …, 2020 - ejournal.unibba.ac.id","… METRIK EVALUASI Metrik evaluasi sangat penting untuk menilai kualitas dan kinerja … 
Cakupan, Di antara semua metrik evaluasi non-akurasi, cakupan adalah yang paling sering …"
[PDF][PDF] Segmentasi Citra Keretakan Dinding Beton Menggunakan Teknik Perbandingan Evaluasi Metrik,"F Marleny, M Fitriansyah, WAN Saputri, R Ansari - TEMATIK, 2023 - academia.edu","… dapat di evaluasi melalui evaluasi metrik dengan berbagai … teknik perbandingan evaluasi 
metrik untuk dapat melakukan … geodesik morfologi dalam evaluasi metrik. Untuk mengetahui …"
Convolutional Neural Network Untuk Metode Klasifikasi Multi-Label Pada Motif Batik.,"T Bariyah, MA Rasyidi - Techno. Com, 2021 - search.ebscohost.com","… Sehingga metrik evaluasi untuk permasalahan klasifikasi … Dalam penelitian ini akan 
digunakan model metrik evaluasi dengan … asal terkait metrik evaluasi yang ada [27]. Misalkan: …"
Evaluasi usability pada aplikasi BNI mobile banking dengan menggunakan metode usability testing dan system usability scale (SUS),"IMH Kusumawardhana, NH Wardani… - … Informasi Dan Ilmu …, 2019 - j-ptiik.ub.ac.id","… the first stage does initial testing to measure the learnability metric, efficiency metric, error 
metric and satisfaction metric obtained using two methods there are Usability Testing and …"
Evaluasi Kualitas Software Menggunakan ISO 1926-4,"MA Mude, MA Asis - Journal of Information System …, 2023 - jurnal.amikom.ac.id","… metrik tersendiri untuk evaluasi yakni: - Effectiveness, kemampuan produk perangkat lunak 
untuk mencapai tujuan tertentu dengan akurasi dan kelengkapan yang telah ditentukan. - …"
Evaluasi Kepuasan Pengguna Portal Berita Menggunakan Usability Metric: Array,"D Harmilasari, LC Munggaran - Jurnal Ilmiah Komputasi, 2020 - ejournal.jak-stik.ac.id","… Evaluasi dua portal berita ini berdasarkan dari kepuasan … Untuk mendapatkan evaluasi yang 
lebih mendalam dapat … usability metric yang lain untuk mendapatkan hasil evaluasi yang be…"
"Prediksi Penerimaan Siswa Baru dengan Metode Single Exponential Smoothing Melalui Metrik Evaluasi MAD, MSE dan MAPE","D Arisandi, S Salamun… - Journal of Information …, 2023 - ejurnal.seminar-id.com","… Evaluasi Kinerja Prediksi: Setelah melakukan pengujian nilai alpha, langkah selanjutnya 
adalah melakukan evaluasi kinerja prediksi dengan metrik evaluasi seperti … Metrik evaluasi ini …"
"Pemanfaatan Vector Space Model pada Penerapan Algoritma Nazief Adriani, KNN dan Fungsi Similarity Cosine untuk Pembobotan IDF dan WIDF pada Prototipe …","D Susandi, U Sholahudin - … (Pengembangan Riset dan …, 2016 - e-jurnal.lppmunsera.org","… Tujuan dari penelitian ini menganalisis efektifitas model sistem klasifikasi/kategorisasi 
dokumen dalam penerapan vector space model berdasarkan pembobotan term dokumen dan …"
Klasifikasi Dan Evaluasi Performa Model Random Forest Untuk Prediksi Stroke,"M FADLI, RA Saputra - Jurnal Teknik, 2023 - jurnal.umt.ac.id","… Evaluasi performa model dilakukan menggunakan berbagai metrik evaluasi yang umum 
digunakan dalam klasifikasi, seperti akurasi, presisi, recall, dan skor F1. Akurasi mengukur …"
Penerapan Data Mining Menggunakan Algoritma K-Means Clustering Dalam Evaluasi Hasil Pembelajaran Siswa,"N Hendrastuty - Jurnal Ilmiah Informatika dan …, 2024 - e.publication.diskoplampung.com","… silhouette score sebagai metrik evaluasi memberikan panduan yang berguna dalam 
menentukan jumlah kluster yang optimal dalam analisis clustering dan interpretasi data. …"
Evaluasi kualitas perangkat lunak menggunakan ISO/IEC 9126-4 quality in use (Studi kasus: FILKOM Apps),"VAK Siren, NY Setiawan… - … Teknologi Informasi dan …, 2019 - j-ptiik.ub.ac.id","… Dalam tahapan ini akan diidentifikasi metrik yang akan digunakan. Adapun metrik yang akan 
digunakan pada penelitian ini adalah metrik dari karakteristik yang menjadi fokus evaluasi …"
Analisis sentimen masyarakat terhadap program kartu prakerja pada twitter dengan metode support vector machine,"S Styawati, N Hendrastuty… - Jurnal Informatika …, 2021 - ejournal.poltekharber.ac.id","… hasil evaluasi yang dilakukan pada nilai akurasi kernel … Hingga menghasilkan matrik 
dengan ordo 3x3 sebagai … akurasi 98.67%, presision 98%, recall 99%, dan F1-Score 98%, …"
[PDF][PDF] Evaluasi Kinerja Model YOLOv8 dalam Deteksi Kesegaran Buah,"J Triloka - JUPITER: Jurnal Penelitian Ilmu dan Teknologi …, 2024 - jurnal.polsri.ac.id","… size 8 memberikan hasil confusion matrix dengan akurasi 88%. … kami evaluasi dengan 
F1-Score untuk melihat akurasi deteksi … Hasil dari evaluasi terhadap metric recall dan precision …"
Metode SVM dan Naive Bayes untuk Analisis Sentimen ChatGPT di Twitter,"D Atmajaya, A Febrianti, H Darwis - The Indonesian Journal of Computer …, 2023 - ijcs.net","… metrik-metrik seperti akurasi, presisi, recall, dan f1-score yang ada pada confusion matrix … 
Berikut tabel 4 menunjukkan perbandingan performa untuk hasil evaluasi dari klasifikasi …"
Analisa Distance Metric Algoritma K-Nearest Neighbor Pada Klasifikasi Kredit Macet,"KF Margolang, MM Siregar, S Riyadi… - Journal of …, 2022 - ejurnal.seminar-id.com","… Evaluasi reabilitas masing-masing distance metric dalam mengklasifikasikan data set diperoleh 
dari widget Confusion Metric … algoritma dengan akurasi, presisi, F1 score dan sensitifitas …"
Klasifikasi Dan Evaluasi Performa Model Random Forest Untuk Prediksi Stroke,"M FADLI, RA Saputra - Jurnal Teknik, 2023 - jurnal.umt.ac.id","… metrik evaluasi seperti akurasi, presisi, recall, dan F1-score, serta hasilnya disajikan dalam 
bentuk confusion … Metrik evaluasi seperti akurasi, presisi, recall, dan skor F1 digunakan …"
Analisis Sentimen Pada Ulasan Aplikasi Amazon Shopping Di Google Play Store Menggunakan Naive Bayes Classifier,"E Hasibuan, EA Heriyanto - Jurnal Teknik dan Science, 2022 - journal.admi.or.id","… Evaluasi hasil: Kinerja algoritma klasifikasi diringkas … confusion matrix. Hasil analisis 
sentimen akan dievaluasi menggunakan matrik evaluasi akurasi, precision, recall, dan f1-score. …"
Deteksi tingkat kematangan buah pinang menggunakan metode support vector machine berdasarkan warna dan tekstur,"R Maneno, B Baso, PG Manek… - Journal of Information and …, 2023 - jurnal.unimor.ac.id","… Akurasi merupakan salah satu metrik evaluasi dalam pembelajaran mesin yang digunakan 
… berbagai metrik evaluasi seperti akurasi, presisi, recall, dan F1-score. Confusion matrix …"
Penerapan Model K-Nearest Neighbors Dalam Klasifikasi Kebutuhan Daya Listrik Untuk Masing-Masing Daerah Di Kota Lhokseumawe,"M Sadli, F Fajriana, W Fuadi… - Jurnal Ecotipe …, 2018 - mail.ecotipe.ubb.ac.id","… Hasil dari penelitian ini adanya aplikasi teknologi dalam model KNN dalam pengelompokan 
penentuan kebutuhan daya untuk masing-masing daerah di Kota Lhokseumawe. …"
Algoritma Naïve Bayes untuk Mengidentifikasi Hoaks di Media Sosial,"MZ Haq, CS Octiva, A Ayuliana, UW Nuryanto… - Jurnal Minfo …, 2024 - jurnal.polgan.ac.id","… Selain akurasi, sejumlah metrik evaluasi tambahan juga … keseimbangan antara precision 
dan recall (F1-score tinggi). … Kita dapat melihat dari confusion matrix di atas bahwa model …"
Penerapan Metode Residual Network (RESNET) Dalam Klasifikasi Penyakit Pada Daun Gandum,"A Ridhovan, A Suharso - JIPI (Jurnal …, 2022 - jurnal.stkippgritulungagung.ac.id","… ) menghasilkan akurasi yang tinggi dan evaluasi matrik yang … 30 menit dan menghasilkan 
akurasi uji terbaik sebesar 97%. … confusion matrix dan dihasilkan presisi, recall, dan f1 score …"
Clusterisasi Dokumen Web (Berita) Bahasa Indonesia Menggunakan Algoritma K-Means,"YDP Negara, M Syarief - Jurnal Simantec, 2015 - journal.trunojoyo.ac.id","… pada banyak halaman web tersebut. Aplikasi berupa portal ini dilengkapi … crawler yang 
berjalan mengililingi halaman web dan menghimpun semua halaman web berbahasa Indonesia …"
Eksperimen Naïve Bayes Pada Deteksi Berita Hoax Berbahasa Indonesia,"F Rahutomo, IYR Pratiwi… - … Komunikasi Dan Opini …, 2019 - jurnal.kominfo.go.id","… to detect hoax news in Bahasa Indonesia. In this … kerja crawler adalah melakukan pemindaian 
(scanning) terhadap keberadaan hyperlink yang terhubung ke halaman lain. Web crawler …"
Mesin Pengindikasi Kemiripan untuk Dokumen Berbahasa Indonesia,T Mardiana - 2015 - etd.repository.ugm.ac.id,"… plagiarisme pada dokumen berbahasa Indonesia. Proses deteksi … Fitur web crawler 
ditambahkan untuk mengumpulkan tautan … A web crawler feature was added to collect online link …"
Penggunaan web crawler untuk menghimpun tweets dengan metode pre-processing text mining,"BR Aditya - Jurnal Infotel, 2015 - ejournal.ittelkom-pwt.ac.id","… yaitu model waterfall dan diimplementasikan dengan bahasa pemrograman PHP. Sedangkan 
… twitter resmi Samsung Indonesia yang aktif dalam mempromosikan produk-produknya [6]. …"
Implementasi dan analisis algoritma stemming nazief & adriani dan porter pada dokumen berbahasa indonesia,"D Wahyudi, T Susyanto, D Nugroho - Jurnal Ilmiah SINUS, 2017 - p3m.sinus.ac.id","… Pada penelitian ini dibangun sebuah aplikasi berbasis web dengan menggunakan Bahasa 
… ) pada tanggal 27 September 2015 menggunakan crawler Simple HTML Dom. Data yang …"
Implementasi Web crawler untuk pengambilan data dan analisis sentimen pada media online berbahasa Indonesia,F Yuliana - 2016 - eprints.uai.ac.id,"… sentimen pada media online berbahasa Indonesia - Repository Universitas Al Azhar Indonesia 
… untuk pengambilan data dan analisis sentimen pada media online berbahasa Indonesia. …"
… search on Indonesian anti-plagiarism detection: Pemanfaatan web crawler untuk pencarian referensi pada deteksi anti-plagiarisme dokumen Bahasa Indonesia,"AT Wibowo, A Arifianto, A Oktoveri… - 2013 IEEE …, 2013 - ieeexplore.ieee.org","… Web crawlers are widely used for various purposes. The main components of a web crawler 
is a web search engine, corpus building of web … of plagiarism detection, web crawler used to …"
Pengembangan Sistem Identifikasi Fakta Dan Tidak Fakta Berita di Media Informasi Berbahasa Indonesia,"MM Stiawan, R Hidayat - Prosiding TAU SNARS-TEK Seminar …, 2019 - jurnal.tau.ac.id","… Web crawler adalah proses penelusuran atau menrayapi suatu laman atau … , web crawler 
juga mengambil halaman informasi dari laman tersebut. fungsi utama dari web crawler adalah …"
Penerapan Metode KNN dan Ekstraksi Ciri GLCM Dalam Klasifikasi Citra Ikan Berformalin,DA Larasati - 2022 - repository.uma.ac.id,"… /gambar dari ikan tersebut menggunakan algoritma kNN (k– … klasifikasi knn dapat dipengaruhi 
oleh beberapa hal, seperti … Machine learning terdiri dari model yang belajar dari data (…"
Peningkatan Kemampuan Pengenalan Emosi Melalui Suara dalam Bahasa Indonesia,"F KASYIDI, R ILYAS, NM ANNISA - MIND (Multimedia Artificial …, 2021 - ejurnal.itenas.ac.id","… pengenalan yang optimal, khususnya berkaitan dengan imbalance data. Penelitian ini 
dilakukan untuk meningkatkan performa pengenalan … metode seperti CNN dan RNN untuk dapat …"
Pengembangan Aplikasi Pengenalan Bahasa Isyarat Abjad Sibi Menggunakan Metode Convolutional Neural Network (CNN),"M Sholawati, K Auliasari… - JATI (Jurnal Mahasiswa …, 2022 - ejournal.itn.ac.id","… isyarat abjad dengan menerapkan metode CNN dan RNN. Hasil penelitian memperoleh … 
metode CNN, diperoleh akurasi pengujian sebesar 93,5% [7]. Penelitian terkait pengenalan …"
Pembentukan Model Recurrent Neural Network dan Connectionist Temporal Classification Pada Pengenalan Kata Tulisan Tangan Offline,"DT Susetianingtias, R Arianty… - Decode: Jurnal …, 2023 - journal.umkendari.ac.id","… dalam pengenalan tulisan tangan. Pada penelitian ini, kendala dalam melakukan pengenalan 
… penggunaan model CNN untuk ekstraksi fitur ciri huruf, RNN yang digunakan dalam …"
Studi Kepustakaan: Pengenalan 4 Algoritma Pada Pembelajaran Deep Learning Beserta Implikasinya,"J Nurhakiki, Y Yahfizham - Pendekar: Jurnal …, 2024 - journal.politeknik-pratama.ac.id","… So in this paper, we will explain basically about four algorithms owned by deep learning, 
namely: CNN, RNN, LSTM and SOM along with an explanation of the application of the …"
Analisis Variasi Ekstraksi Fitur dan Klasifikasi Dengan Noise Reduction Untuk Pengenalan Navigasi Suara Pada Smart Wheelchair,"NS Haekal, F Utamaningrum - Jurnal Pengembangan Teknologi …, 2025 - j-ptiik.ub.ac.id","… Setiap fitur yang telah mendapatkan label setelahnya diproses ke dalam model klasifikasi 
CNN, RNN, dan LSTM secara bergantian untuk kemudian dihitung performa akurasi sistem …"
[HTML][HTML] PENGEMBANGAN SISTEM PENGENALAN TULISAN TANGAN BERBASIS DEEP LEARNING,"DA Nugraha - Jurnal Dunia Data, 2024 - cyberarea.id","… (CNN) dan Recurrent Neural Networks (RNN) dieksplorasi dan diimplementasikan untuk 
meningkatkan akurasi dan kinerja sistem pengenalan … , terutama CNN dan RNN, memberikan …"
Pengembangan Model Named Entity Recognition Untuk Pengenalan Entitas Pada Data Obat Indonesia,DB ARIANTO - 2023 - dspace.uii.ac.id,"… yaitu CNN kernel size adalah 7, CNN filter adalah 50, CNN layer … Pada hasil perbandingan 
menunjukkan bahwa model CNN-… Ketiga, Recurrent Neural network (RNN) digunakan untuk …"
Pelatihan Data Science menggunakan Bahasa Pemrograman Python di PT Ilmu Data Indonesia,"AM Priyatno, FI Firmanda, RJ Farhas… - Dedikasi: Jurnal …, 2023 - dedikasi.net","… yang lebih tentang data science menggunakna Bahasa pemrograman … data science, 
pemahaman python, penerapan praktis, dan studi kasus industri. Pengetahuan dasar data science …"
Analisis Pemasaran Bisnis dengan Data Science: Segmentasi Kepribadian Pelanggan berdasarkan Algoritma K-Means Clustering,"M Harahap, Y Lubis, Z Situmorang - Data Sciences Indonesia  …, 2021 - jurnal.itscience.org","… Kerangka kerja Data Science (ilmu data) dengan metodologi CRIS-DM diterapkan untuk 
memberikan pemahaman bisnis, pemahaman data, analisis data dan pemodelan. Pada …"
Teknik Data Science di Bidang Kesehatan: Menganalisis Faktor penting Ketidakhadiran Janji Medis Pasien,"AM Husein, MK Harahap - Data Sciences Indonesia (DSI), 2021 - jurnal.itscience.org","… Pendekatan Data Science (ilmu data) dan Analisis Data menjadi semakin penting dari 
hari ke hari. Perusahaan dan eksekutif membutuhkan wawasan untuk membuat keputusan …"
PENERAPAN MODEL HIBRIDA CNN-KNN UNTUK KLASIFIKASI PENYAKIT MATA,"AS Wardhani, FT Anggraeny… - JATI (Jurnal Mahasiswa …, 2024 - ejournal.itn.ac.id","… CNN dan KNN dengan CNN sebagai proses ekstraksi fitur serta KNN sebagai … dan KNN 
untuk mencari akurasi terbaik. Hasil akurasi terbaik dari penerapan model hibrida CNN-KNN …"
Analisis dan prediksi data penjualan menggunakan machine learning dengan pendekatan ilmu data,"F Riza - Data Sciences Indonesia (DSI), 2021 - jurnal.itscience.org","… termasuk dalam perhitungan ilmiah, visualisasi dan analisis data. Semua kode sumber 
menggunakan bahasa pemrograman python versi 3 pada lingkungan kerja jupyter notebook …"
Analisis Wawasan Penjualan Supermarket dengan Data Science,"M Harahap, F Rozi, Y Yennimar… - … Sciences Indonesia  …, 2021 - jurnal.itscience.org","… Pada bagian ini diuraiakn hasil penelitian dimana aplikasi dibangun menggunakan bahasa 
… matplotlib digunakan dalam pengolahan data, visualisasi dan normalisasi data. Hasil yang …"
Implementasi Algoritma Naive Bayes Untuk Memprediksi Tingkat Penyebaran Covid-19 Di Indonesia,"AF Watratan, D Moeis - Journal of Applied Computer Science …, 2020 - journal.isas.or.id","… in Indonesia. The research method applied in this research is problem analysis and literature 
study, collecting data … spread rate of COVID-19 in Indonesia. The results of the Naive Bayes …"
Kecerdasan Buatan Dalam Hal Otomatisasi Layanan,"A Zein - Jurnal Ilmu Komputer, 2021 - jurnal.pranataindonesia.ac.id","… ini dikarenakan tergantikan oleh kecerdasan buatan yang dapat … sejauh mana kecerdasan 
buatan berdampak pada profesi … Hasil dari penulisan artikel ini bahwa kecerdasan buatan …"
[BUKU][B] Kecerdasan Buatan Berbasis Pengetahuan,S Hartati - 2021 - books.google.com,"… Buku ini membahas konsep kecerdasan buatan yang … kecerdasan buatan, buku ini 
diawali dengan pembahasan tentang pengertian kecerdasan manusia dan kecerdasan buatan. …"
Kecerdasan Buatan sebagai Konsep Baru pada Perpustakaan,"AOP Dewi - Anuva: Jurnal Kajian Budaya, Perpustakaan, Dan …, 2020 - ejournal2.undip.ac.id","… kecerdasan buatan di dalamnya. Dengan menerapkan kecerdasan buatan pada masa ini 
… perpustakaan akan menjadi pelopor perpustakaan yang melek akan kecerdasan buatan. …"
Pengembangan media pembelajaran mobile learning berbasis android pada mata kuliah kecerdasan buatan,"AN Khomarudin, L Efriyanti - … Educative: Journal of …, 2018 - ejournal.uinbukittinggi.ac.id","… dari 9 orang mahasiswa pada perkuliahan kecerdasan buatan menunjukkan nilai 93,63 
dengan … pada pembelajaran mata kuliah kecerdasan buatan. Sehingga disarankan dosen dan …"
[PDF][PDF] Pemanfaatan machine learning dalam berbagai bidang,"A Roihan, PA Sunarya, AS Rafika - Jurnal Khatulistiwa Informatika, 2020 - academia.edu","… Pembelajaran mesin merupakan bagian dari kecerdasan buatan yang banyak digunakan 
… penelitian terkini dengan mengklasifikasikan machine learning menjadi tiga kategori: …"
"[PDF][PDF] Mengenal artificial intelligence, machine learning, neural network, dan deep learning","A Ahmad - J. Teknol. Indones., no. October, 2017 - academia.edu","… Salah satu teknik yang menjadi populer adalah kecerdasan buatan atau Artificial Intelligence 
(AI) menjadi terkenal karena banyak aplikasi jenis ini yang sekarang bisa ditemui sehari …"
